"ano_mes_calendario";"codigo_projeto";"custo_trabalho_realizado";"despesas";"custo_total_realizado";"valor_custo";"valor_receita"
202309;118;32425.225;6034;38459.225;;
202309;119;31914.295;5466;37380.295;;
202309;120;32318.030;5386;37704.030;69714;85466
202309;121;24945.035;5637;30582.035;52133;66117
202309;122;38324.520;5535;43859.520;;
202309;123;31535.475;6060;37595.475;61468;72187
202309;124;32987.215;5819;38806.215;78923;89858
202309;125;30872.060;5485;36357.060;;
202309;126;32292.485;5828;38120.485;;
202309;127;32491.215;5429;37920.215;;
202309;128;29597.965;5154;34751.965;84104;101909
202309;129;26085.365;4937;31022.365;;
202309;130;27259.385;5064;32323.385;;
202309;131;39733.705;8054;47787.705;;
202309;132;24950.100;5118;30068.100;65908;82367
202309;133;30786.810;4761;35547.810;;
202309;134;25676.580;4628;30304.580;;
202309;135;25044.275;4696;29740.275;;
202309;136;26529.320;6043;32572.320;;
202309;137;27339.515;4897;32236.515;71158;94712
202309;138;36854.590;5735;42589.590;;
202309;139;30436.830;4944;35380.830;;
202309;140;27520.285;5645;33165.285;;
202309;141;32988.810;6993;39981.810;67175;70635
202309;142;28313.625;5093;33406.625;;
202309;143;25943.995;4053;29996.995;83274;103037
202309;144;37783.045;5786;43569.045;;
202309;145;30824.495;5372;36196.495;;
202309;146;30386.405;4935;35321.405;61369;62585
202309;147;37570.710;6682;44252.710;72041;82324
202309;148;33911.785;6291;40202.785;86245;117347
202309;149;24256.545;4585;28841.545;;
202309;150;29262.370;4464;33726.370;112712;137270
202309;151;34498.555;5725;40223.555;62207;83786
202309;152;29777.095;6319;36096.095;105397;125293
202309;153;31088.635;5878;36966.635;;
202309;154;29003.880;5167;34170.880;64689;76443
202309;155;31375.170;4826;36201.170;57098;75463
202309;156;33166.400;5015;38181.400;;
202309;157;38272.885;6985;45257.885;;
202309;158;34277.050;4396;38673.050;;
202309;159;24970.390;4500;29470.390;99534;123962
202309;160;27872.790;5537;33409.790;;
202309;161;34178.560;6301;40479.560;56346;67810
202309;162;37991.530;5824;43815.530;61233;65959
202309;163;17770.355;4031;21801.355;;
202309;164;33887.030;4148;38035.030;67692;77891
202309;165;34455.735;8284;42739.735;;
202309;166;33278.310;5389;38667.310;;
202309;167;36648.260;6628;43276.260;62957;66982
202309;168;36033.630;5861;41894.630;;
202309;169;32283.565;5868;38151.565;;
202309;170;35225.880;6773;41998.880;;
202309;171;39836.815;6172;46008.815;71302;90834
202309;172;30882.360;5152;36034.360;67494;87428
202309;173;37580.665;5926;43506.665;90392;102818
202309;174;34791.320;5132;39923.320;61670;77972
202309;175;31352.845;5300;36652.845;;
202309;176;42219.800;8674;50893.800;80537;90181
202309;177;30723.620;4805;35528.620;;
202309;178;39805.380;6222;46027.380;;
202309;179;30081.585;5441;35522.585;;
202309;180;41612.445;8554;50166.445;;
202309;181;27495.620;4350;31845.620;;
202309;182;29295.285;5591;34886.285;;
202309;183;32655.645;5947;38602.645;72170;82489
202309;184;32647.380;5735;38382.380;;
202309;185;33869.590;7120;40989.590;;
202309;186;29611.705;5279;34890.705;;
202309;187;36184.665;5759;41943.665;66043;84969
202309;188;30154.185;5342;35496.185;;
202309;189;38912.185;6762;45674.185;55014;61545
202309;190;34148.680;5723;39871.680;95216;100294
202309;191;39209.355;6261;45470.355;73286;91902
202309;192;41308.810;7151;48459.810;85882;97721
202309;193;35371.380;6374;41745.380;;
202309;194;36483.185;5965;42448.185;82667;108527
202309;195;31284.650;6008;37292.650;;
202309;196;27834.755;5182;33016.755;;
202309;197;36508.225;6349;42857.225;;
202309;198;23166.280;4348;27514.280;66584;73986
202309;199;27632.825;5003;32635.825;58060;63166
202309;200;26114.885;5723;31837.885;57236;70641
202309;201;39967.310;6009;45976.310;67669;80496
202309;202;37640.465;6155;43795.465;;
202309;203;33603.730;4658;38261.730;;
202309;204;31276.755;5709;36985.755;66424;80591
202309;205;32105.955;6053;38158.955;;
202309;206;25381.705;5270;30651.705;;
202309;207;33079.750;5812;38891.750;58924;67063
202309;208;25592.165;4245;29837.165;;
202309;209;26400.555;4892;31292.555;;
202309;210;33243.845;5219;38462.845;;
202309;211;25348.990;4629;29977.990;60338;72210
202309;212;33856.475;5895;39751.475;72981;79610
202309;213;28709.635;4928;33637.635;;
202309;214;20717.735;4654;25371.735;83123;91527
202309;215;38969.605;6108;45077.605;;
202309;216;32350.845;6255;38605.845;69847;77299
202309;217;34596.240;6080;40676.240;;
202309;218;34380.220;5889;40269.220;;
202309;219;30124.755;6680;36804.755;105084;111392
202309;220;26495.045;5584;32079.045;92834;110852
202309;221;27906.180;5075;32981.180;67952;73701
202309;222;33913.945;5510;39423.945;;
202309;223;39435.515;7113;46548.515;;
202309;224;34088.830;6489;40577.830;;
202309;225;32042.850;5712;37754.850;;
202309;226;36720.445;5822;42542.445;58460;65352
202309;227;31422.260;5798;37220.260;;
202309;228;25961.510;5907;31868.510;;
202309;229;35788.275;5877;41665.275;;
202309;230;30961.335;6537;37498.335;70781;73722
202309;231;32471.915;4525;36996.915;57839;63695
202309;232;42397.540;7205;49602.540;99858;123947
202309;233;46105.135;6354;52459.135;;
202309;234;30434.590;6169;36603.590;;
202309;235;33224.690;5784;39008.690;;
202309;236;38184.875;6679;44863.875;;
202309;237;32158.065;6228;38386.065;89928;116676
202309;238;24506.830;3969;28475.830;;
202309;239;38670.420;5750;44420.420;;
202309;240;28580.385;5674;34254.385;;
202309;241;37179.815;5879;43058.815;72963;79592
202309;242;26724.165;5483;32207.165;68651;88937
202309;243;29839.495;6222;36061.495;;
202309;244;32862.765;5898;38760.765;;
202309;245;31796.210;5259;37055.210;71231;85753
202309;246;26498.925;4808;31306.925;55392;67557
202309;247;27088.260;5247;32335.260;;
202309;248;34981.870;6490;41471.870;62151;66139
202309;249;27262.375;4187;31449.375;;
202309;250;38456.535;7168;45624.535;92366;106043
202310;1;34235.150;6562;40797.150;69931;78889
202310;2;29669.175;5687;35356.175;63482;80953
202310;3;33061.845;5047;38108.845;;
202310;4;31266.475;6124;37390.475;;
202310;5;30055.865;6018;36073.865;74855;90259
202310;6;37506.980;5604;43110.980;83719;101372
202310;7;37123.805;6412;43535.805;;
202310;8;32792.460;5125;37917.460;;
202310;9;26443.985;5266;31709.985;;
202310;10;30049.685;5340;35389.685;72252;88567
202310;11;34123.270;6665;40788.270;91924;110684
202310;12;34404.225;5974;40378.225;56959;61228
202310;13;33549.620;5170;38719.620;63168;75594
202310;14;30080.750;5642;35722.750;74443;90693
202310;15;35471.080;6196;41667.080;83068;88900
202310;16;42074.100;6440;48514.100;66033;69209
202310;17;36659.930;6486;43145.930;83897;106510
202310;18;30367.395;5525;35892.395;;
202310;19;33207.635;5463;38670.635;;
202310;20;34739.210;6113;40852.210;84896;105458
202310;21;28640.775;5444;34084.775;;
202310;22;27982.905;6026;34008.905;73502;79718
202310;23;28591.005;5495;34086.005;66271;72401
202310;24;28690.835;5461;34151.835;72648;96800
202310;25;29681.540;4108;33789.540;;
202310;26;23193.045;5561;28754.045;66591;68557
202310;27;26217.130;5180;31397.130;;
202310;28;22243.995;4351;26594.995;;
202310;29;32329.685;4597;36926.685;78478;86505
202310;30;37645.830;5045;42690.830;;
202310;31;23973.345;4776;28749.345;;
202310;32;34747.815;6268;41015.815;;
202310;33;23137.405;4503;27640.405;;
202310;34;33527.900;5331;38858.900;;
202310;35;32472.255;6329;38801.255;68839;85594
202310;36;32650.855;7117;39767.855;69763;72007
202310;37;32207.080;6088;38295.080;56262;64658
202310;38;29307.180;5870;35177.180;;
202310;39;30655.580;4998;35653.580;72888;84924
202310;40;31866.090;5669;37535.090;;
202310;41;27896.865;5749;33645.865;;
202310;42;29573.285;5719;35292.285;;
202310;43;31258.585;5494;36752.585;;
202310;44;34798.660;5996;40794.660;107830;118499
202310;45;33458.585;5739;39197.585;;
202310;46;30421.195;5420;35841.195;;
202310;47;23284.885;4654;27938.885;;
202310;48;39154.650;5791;44945.650;81772;98478
202310;49;39693.415;6311;46004.415;76419;94994
202310;50;31155.200;5329;36484.200;;
202310;51;31691.565;5839;37530.565;;
202310;52;33534.740;6552;40086.740;58357;62541
202310;53;34054.080;4711;38765.080;92482;110340
202310;54;26907.820;4898;31805.820;66205;73455
202310;55;42620.030;7181;49801.030;65073;83364
202310;56;29296.225;5754;35050.225;;
202310;57;38150.035;6072;44222.035;;
202310;58;31896.160;5504;37400.160;;
202310;59;30810.690;5473;36283.690;56270;66466
202310;60;47768.775;7392;55160.775;;
202310;61;31776.075;5020;36796.075;;
202310;62;33366.665;6689;40055.665;;
202310;63;27682.550;5288;32970.550;89645;94567
202310;64;39993.890;5150;45143.890;64655;67063
202310;65;28886.205;4958;33844.205;54928;57018
202310;66;38632.545;6352;44984.545;;
202310;67;29312.675;5430;34742.675;95389;110942
202310;68;40324.345;7256;47580.345;;
202310;69;25591.345;4217;29808.345;;
202310;70;31550.910;5526;37076.910;92362;121220
202310;71;25416.010;4737;30153.010;75245;80486
202310;72;35590.690;5953;41543.690;88539;110915
202310;73;42767.590;6211;48978.590;;
202310;74;29916.980;5782;35698.980;;
202310;75;34947.100;6618;41565.100;75415;94656
202310;76;28294.500;3998;32292.500;74813;94988
202310;77;32953.045;5277;38230.045;62640;73823
202310;78;31145.940;5786;36931.940;;
202310;79;34350.350;6596;40946.350;;
202310;80;25113.215;4955;30068.215;83450;92295
202310;81;32907.645;4881;37788.645;;
202310;82;31865.460;4230;36095.460;94009;101401
202310;83;42804.785;6625;49429.785;64579;80417
202310;84;30255.695;5763;36018.695;59609;62624
202310;85;34100.860;5480;39580.860;62860;79202
202310;86;30453.260;4710;35163.260;;
202310;87;37038.420;5941;42979.420;;
202310;88;29707.710;5648;35355.710;;
202310;89;29563.270;5233;34796.270;;
202310;90;37503.260;5985;43488.260;;
202310;91;28587.215;5003;33590.215;;
202310;92;33700.430;5848;39548.430;;
202310;93;33849.945;6263;40112.945;;
202310;94;37072.515;5469;42541.515;;
202310;95;30613.335;6015;36628.335;64405;85109
202310;96;31886.400;4764;36650.400;75298;82993
202310;97;35221.055;6149;41370.055;;
202310;98;30782.225;5109;35891.225;;
202310;99;32162.710;5140;37302.710;;
202310;100;31006.480;5399;36405.480;;
202310;101;25724.210;4176;29900.210;68082;81842
202310;102;39323.385;7361;46684.385;83268;91416
202310;103;30509.565;4926;35435.565;107532;120614
202310;104;34464.195;5094;39558.195;88520;91515
202310;105;30354.910;5464;35818.910;75597;88605
202310;106;27766.760;5295;33061.760;;
202310;107;27856.895;5514;33370.895;60046;75604
202310;108;27675.400;6092;33767.400;;
202310;109;36861.965;6117;42978.965;;
202310;110;33182.555;5447;38629.555;59552;65011
202310;111;33151.370;5500;38651.370;53106;63125
202310;112;29403.120;4887;34290.120;72963;82947
202310;113;26316.475;4904;31220.475;58900;70251
202310;114;30938.545;6240;37178.545;;
202310;115;25346.780;5103;30449.780;;
202310;116;27729.070;5067;32796.070;;
202310;117;25592.005;5828;31420.005;89979;95813
202310;118;31618.220;5193;36811.220;;
202310;119;28901.640;4583;33484.640;;
202310;120;30785.890;5559;36344.890;69714;85466
202310;121;36370.755;6848;43218.755;52133;66117
202310;122;33925.345;7099;41024.345;;
202310;123;38473.795;6628;45101.795;61468;72187
202310;124;25714.935;4016;29730.935;78923;89858
202310;125;31308.700;5537;36845.700;;
202310;126;31161.495;5291;36452.495;74021;78527
202310;127;33798.175;5669;39467.175;;
202310;128;33253.625;5243;38496.625;84104;101909
202310;129;30809.990;5781;36590.990;;
202310;130;42877.755;6651;49528.755;;
202310;131;28913.155;5723;34636.155;;
202310;132;29170.210;5829;34999.210;65908;82367
202310;133;37504.610;6079;43583.610;;
202310;134;33796.325;5161;38957.325;;
202310;135;38083.295;6057;44140.295;;
202310;136;23302.625;4498;27800.625;;
202310;137;32584.865;5131;37715.865;71158;94712
202310;138;39025.485;6346;45371.485;;
202310;139;36869.680;6894;43763.680;;
202310;140;24461.975;5051;29512.975;;
202310;141;30379.875;5330;35709.875;67175;70635
202310;142;40830.125;6816;47646.125;;
202310;143;30375.585;5340;35715.585;83274;103037
202310;144;25004.225;5602;30606.225;;
202310;145;34153.380;6269;40422.380;114387;147652
202310;146;40889.865;6735;47624.865;61369;62585
202310;147;31732.620;4561;36293.620;72041;82324
202310;148;26674.440;5343;32017.440;86245;117347
202310;149;28344.125;5938;34282.125;;
202310;150;34061.310;6073;40134.310;112712;137270
202310;151;38520.695;6023;44543.695;62207;83786
202310;152;31295.540;5117;36412.540;105397;125293
202310;153;40305.285;6650;46955.285;;
202310;154;29570.425;5039;34609.425;64689;76443
202310;155;28643.180;5724;34367.180;57098;75463
202310;156;28279.845;5847;34126.845;;
202310;157;38021.860;6833;44854.860;;
202310;158;28749.780;4060;32809.780;;
202310;159;29972.920;5805;35777.920;99534;123962
202310;160;31636.900;6060;37696.900;;
202310;161;34542.670;5488;40030.670;56346;67810
202310;162;32317.300;5324;37641.300;61233;65959
202310;163;38824.585;6316;45140.585;;
202310;164;37824.060;5557;43381.060;67692;77891
202310;165;22983.990;4361;27344.990;;
202310;166;30711.620;5073;35784.620;;
202310;167;26476.165;5976;32452.165;62957;66982
202310;168;28810.665;5622;34432.665;;
202310;169;35174.060;6428;41602.060;;
202310;170;33526.775;5910;39436.775;;
202310;171;33713.180;6677;40390.180;71302;90834
202310;172;28220.590;5246;33466.590;67494;87428
202310;173;28185.390;5440;33625.390;90392;102818
202310;174;29239.910;4439;33678.910;61670;77972
202310;175;31386.815;5348;36734.815;;
202310;176;33284.745;5748;39032.745;80537;90181
202310;177;34459.815;6869;41328.815;;
202310;178;35735.255;5652;41387.255;;
202310;179;32114.250;5090;37204.250;94115;107373
202310;180;30745.200;5792;36537.200;;
202310;181;32432.085;6552;38984.085;;
202310;182;37582.925;6327;43909.925;;
202310;183;32905.790;5940;38845.790;72170;82489
202310;184;24738.950;4920;29658.950;;
202310;185;30464.325;5431;35895.325;;
202310;186;23771.350;4877;28648.350;;
202310;187;34171.755;5697;39868.755;66043;84969
202310;188;34765.275;7090;41855.275;;
202310;189;37991.085;6307;44298.085;55014;61545
202310;190;30878.185;5923;36801.185;95216;100294
202310;191;35575.585;5987;41562.585;73286;91902
202310;192;28891.410;5650;34541.410;85882;97721
202310;193;33265.895;7048;40313.895;;
202310;194;29110.210;5353;34463.210;82667;108527
202310;195;36721.125;6403;43124.125;;
202310;196;29937.135;5450;35387.135;;
202310;197;32434.775;6107;38541.775;124029;142373
202310;198;30324.810;5057;35381.810;66584;73986
202310;199;33912.840;5719;39631.840;58060;63166
202310;200;29561.475;5589;35150.475;57236;70641
202310;201;32912.390;4868;37780.390;67669;80496
202310;202;30913.155;5329;36242.155;;
202310;203;42469.355;7346;49815.355;;
202310;204;39831.410;6709;46540.410;66424;80591
202310;205;28283.540;5901;34184.540;;
202310;206;33381.675;6848;40229.675;;
202310;207;32549.310;5919;38468.310;58924;67063
202310;208;34886.810;6887;41773.810;101987;129715
202310;209;30439.130;4866;35305.130;;
202310;210;33979.365;5553;39532.365;;
202310;211;40171.865;7577;47748.865;60338;72210
202310;212;34202.690;5355;39557.690;72981;79610
202310;213;31729.260;7467;39196.260;;
202310;214;30405.455;5224;35629.455;83123;91527
202310;215;31211.790;6098;37309.790;;
202310;216;43072.755;6780;49852.755;69847;77299
202310;217;26223.080;4715;30938.080;;
202310;218;38238.325;6914;45152.325;;
202310;219;19748.325;4741;24489.325;105084;111392
202310;220;33203.010;5926;39129.010;92834;110852
202310;221;29216.880;6211;35427.880;67952;73701
202310;222;28881.980;6080;34961.980;69847;80388
202310;223;32105.760;5050;37155.760;;
202310;224;30256.385;6588;36844.385;;
202310;225;31507.860;5121;36628.860;;
202310;226;37401.020;6299;43700.020;58460;65352
202310;227;31050.690;5754;36804.690;;
202310;228;29217.695;5224;34441.695;;
202310;229;27283.980;5031;32314.980;;
202310;230;37509.115;6934;44443.115;70781;73722
202310;231;35051.755;6024;41075.755;57839;63695
202310;232;33267.260;5907;39174.260;99858;123947
202310;233;33201.450;6696;39897.450;;
202310;234;34906.780;6682;41588.780;;
202310;235;31690.275;5019;36709.275;;
202310;236;33006.950;5703;38709.950;;
202310;237;28219.670;5766;33985.670;89928;116676
202310;238;29289.070;5981;35270.070;;
202310;239;35520.915;5621;41141.915;;
202310;240;28981.485;5658;34639.485;;
202310;241;27395.135;4656;32051.135;72963;79592
202310;242;24544.320;4211;28755.320;68651;88937
202310;243;41964.200;6924;48888.200;;
202310;244;35286.920;5493;40779.920;;
202310;245;30000.705;5868;35868.705;71231;85753
202310;246;37888.060;5637;43525.060;55392;67557
202310;247;29933.990;4406;34339.990;;
202310;248;19933.505;4442;24375.505;62151;66139
202310;249;38838.350;6135;44973.350;;
202310;250;34021.495;5167;39188.495;92366;106043
202311;1;32684.835;4873;37557.835;69931;78889
202311;2;29181.245;5707;34888.245;63482;80953
202311;3;29493.095;5491;34984.095;;
202311;4;25520.455;5058;30578.455;;
202311;5;35862.390;6691;42553.390;74855;90259
202311;6;27546.725;4696;32242.725;83719;101372
202311;7;32355.390;5745;38100.390;;
202311;8;23623.625;4191;27814.625;;
202311;9;30592.090;5767;36359.090;;
202311;10;40050.395;7371;47421.395;72252;88567
202311;11;32937.890;5414;38351.890;91924;110684
202311;12;32170.775;5598;37768.775;56959;61228
202311;13;26151.255;5338;31489.255;63168;75594
202311;14;33859.730;6683;40542.730;74443;90693
202311;15;35120.420;5638;40758.420;83068;88900
202311;16;34135.515;5554;39689.515;66033;69209
202311;17;33803.095;5960;39763.095;83897;106510
202311;18;32393.825;4533;36926.825;;
202311;19;37408.005;6693;44101.005;;
202311;20;33809.820;5961;39770.820;84896;105458
202311;21;28507.110;4494;33001.110;109847;127489
202311;22;31391.240;6022;37413.240;73502;79718
202311;23;30030.035;4849;34879.035;66271;72401
202311;24;33542.605;6661;40203.605;72648;96800
202311;25;28995.530;5858;34853.530;;
202311;26;33601.265;5545;39146.265;66591;68557
202311;27;29629.145;5709;35338.145;;
202311;28;41905.220;6571;48476.220;;
202311;29;40596.735;6503;47099.735;78478;86505
202311;30;30835.555;6401;37236.555;72552;91530
202311;31;33297.225;5941;39238.225;;
202311;32;27548.960;5126;32674.960;;
202311;33;33413.525;5955;39368.525;75575;83974
202311;34;42480.135;6870;49350.135;;
202311;35;26761.735;4925;31686.735;68839;85594
202311;36;36821.840;5381;42202.840;69763;72007
202311;37;26899.160;5671;32570.160;56262;64658
202311;38;34641.050;6790;41431.050;;
202311;39;32691.775;6179;38870.775;72888;84924
202311;40;36987.640;6087;43074.640;;
202311;41;30241.180;6427;36668.180;91878;106708
202311;42;41571.855;6614;48185.855;;
202311;43;26810.870;5657;32467.870;;
202311;44;27407.235;5290;32697.235;107830;118499
202311;45;32345.275;6339;38684.275;79712;89750
